Year,Value,UNIT_MEASURE,SERIES
2012,13.4656882284517,Procenat,FI_FSI_FSANL
2013,15.1198478740683,Procenat,FI_FSI_FSANL
2014,14.1653123764986,Procenat,FI_FSI_FSANL
2015,13.7084158662801,Procenat,FI_FSI_FSANL
2016,11.777719084596301,Procenat,FI_FSI_FSANL
2017,10.046275152463199,Procenat,FI_FSI_FSANL
2018,8.770335479676572,Procenat,FI_FSI_FSANL
2000,26.4758691558612,Procenat,FI_FSI_FSKRTC
2001,22.3586710421588,Procenat,FI_FSI_FSKRTC
2002,18.2029212704059,Procenat,FI_FSI_FSKRTC
2003,15.9222609694411,Procenat,FI_FSI_FSKRTC
2004,14.9250443993237,Procenat,FI_FSI_FSKRTC
2005,13.6714789097788,Procenat,FI_FSI_FSKRTC
2006,13.617048392226401,Procenat,FI_FSI_FSKRTC
2007,12.5972463295307,Procenat,FI_FSI_FSKRTC
2008,12.0085239404031,Procenat,FI_FSI_FSKRTC
2009,12.3948490369898,Procenat,FI_FSI_FSKRTC
2010,12.640142484609699,Procenat,FI_FSI_FSKRTC
2011,13.5692695579269,Procenat,FI_FSI_FSKRTC
2012,14.062592230113802,Procenat,FI_FSI_FSKRTC
2013,15.234217504719,Procenat,FI_FSI_FSKRTC
2014,14.3452279119259,Procenat,FI_FSI_FSKRTC
2015,13.7612358561706,Procenat,FI_FSI_FSKRTC
2016,15.028388380123598,Procenat,FI_FSI_FSKRTC
2017,14.767781340475599,Procenat,FI_FSI_FSKRTC
2018,16.4870496553286,Procenat,FI_FSI_FSKRTC
2000,20.439232259874,Procenat,FI_FSI_FSKA
2001,14.527655611921501,Procenat,FI_FSI_FSKA
2002,14.3457936836765,Procenat,FI_FSI_FSKA
2003,11.7934618614307,Procenat,FI_FSI_FSKA
2004,10.7372308611601,Procenat,FI_FSI_FSKA
2005,9.72960582201421,Procenat,FI_FSI_FSKA
2006,9.73688626796929,Procenat,FI_FSI_FSKA
2007,8.817806517454288,Procenat,FI_FSI_FSKA
2008,9.37215106339801,Procenat,FI_FSI_FSKA
2009,10.7212574953015,Procenat,FI_FSI_FSKA
2010,11.765449821522,Procenat,FI_FSI_FSKA
2011,13.614428007970801,Procenat,FI_FSI_FSKA
2012,14.2134322942846,Procenat,FI_FSI_FSKA
2013,14.367667765343098,Procenat,FI_FSI_FSKA
2014,14.377745547704402,Procenat,FI_FSI_FSKA
2015,14.0982658596697,Procenat,FI_FSI_FSKA
2016,14.354691636029198,Procenat,FI_FSI_FSKA
2017,14.009650914740698,Procenat,FI_FSI_FSKA
2018,13.1861645768664,Procenat,FI_FSI_FSKA
2000,-1.76461726674205,Procenat,FI_FSI_FSERA
2001,-1.0688454216849201,Procenat,FI_FSI_FSERA
2002,-0.285976995872053,Procenat,FI_FSI_FSERA
2003,0.44729594193314204,Procenat,FI_FSI_FSERA
2004,0.6885794719622611,Procenat,FI_FSI_FSERA
2005,0.694024200985177,Procenat,FI_FSI_FSERA
2006,0.869776327088587,Procenat,FI_FSI_FSERA
2007,0.8350243196840541,Procenat,FI_FSI_FSERA
2008,0.413425110169344,Procenat,FI_FSI_FSERA
2009,0.0883703101394783,Procenat,FI_FSI_FSERA
2010,-0.604156469153203,Procenat,FI_FSI_FSERA
2011,0.6749504007051961,Procenat,FI_FSI_FSERA
2012,0.7231166218635309,Procenat,FI_FSI_FSERA
2013,-0.0689789693939072,Procenat,FI_FSI_FSERA
2014,0.785877546036617,Procenat,FI_FSI_FSERA
2015,0.29853483873533504,Procenat,FI_FSI_FSERA
2016,1.0778077072966499,Procenat,FI_FSI_FSERA
2017,1.46374049149548,Procenat,FI_FSI_FSERA
2018,1.3110732924383102,Procenat,FI_FSI_FSERA
